,Unnamed: 0,event-id,timestamp,location-long,location-lat,external-temperature,ground-speed,heading,height-above-msl,year,month,day,animal-id,daytime,behavioural-classification,label,cluster
0,0,20622580655,2019-02-14 23:09,4.8778935,52.4615541,22.2,0.136953054974621,167.654618304573,-6.0,2019,2,14,5506092,False,inactive,0,territory
1,1,20622580664,2019-02-14 23:29,4.8784819,52.4614385,24.3,0.0967141968256515,139.683281350027,-4.0,2019,2,14,5506092,False,inactive,0,territory
2,2,20622580670,2019-02-14 23:48,4.8775692,52.4618768,25.1,0.341950938356621,277.658534207619,-5.0,2019,2,14,5506092,False,inactive,0,territory
3,3,20622580672,2019-02-14 23:58,4.8775626,52.4617731,25.3,0.130035523089336,40.1407240668468,-5.0,2019,2,14,5506092,False,forage,0,territory
4,4,20622580673,2019-02-15 00:08,4.8776288,52.4618,24.4,1.08348393532141,49.7213067850645,-5.0,2019,2,15,5506092,False,forage,0,territory
5,5,20622580677,2019-02-15 00:18,4.8786472,52.4614575,25.2,0.309048012521261,66.2479796370268,-7.0,2019,2,15,5506092,False,inactive,0,territory
6,6,20622580683,2019-02-15 00:29,4.8788231,52.4615067,23.8,0.10922997749213,234.626364093295,-3.0,2019,2,15,5506092,False,inactive,0,territory
7,7,20622580689,2019-02-15 00:49,4.8787914,52.4614777,25.1,0.476443983524646,358.93227009853604,-3.0,2019,2,15,5506092,False,inactive,0,territory
8,8,20622580691,2019-02-15 00:59,4.8787534,52.4615006,25.2,0.140293115054672,262.2416855368994,-3.0,2019,2,15,5506092,False,forage,0,territory
9,9,20622580692,2019-02-15 01:08,4.8786259,52.4614396,13.1,0.0942073122545048,343.9752377566125,-4.0,2019,2,15,5506092,False,forage,0,territory
10,10,20622580696,2019-02-15 01:18,4.8787269,52.4614973,23.4,0.474610952580378,332.986698239782,-3.0,2019,2,15,5506092,False,inactive,0,territory
11,11,20622580702,2019-02-15 01:28,4.8787544,52.4615032,24.1,1.18990326048584,308.6381862436278,-4.0,2019,2,15,5506092,False,inactive,0,territory
12,12,20622580706,2019-02-15 01:38,4.8793859,52.4612525,25.0,0.574221669724461,274.826378620446,-3.0,2019,2,15,5506092,False,forage,0,territory
13,13,20622580708,2019-02-15 01:48,4.8786164,52.461447,24.1,0.620526472225801,287.5892075240751,-7.0,2019,2,15,5506092,False,inactive,0,territory
14,14,20622580710,2019-02-15 01:58,4.8787208,52.461513,24.4,0.636609771780109,288.4098315728114,-7.0,2019,2,15,5506092,False,forage,0,territory
15,15,20622580711,2019-02-15 02:08,4.8788007,52.4614792,24.9,0.2563410983066,273.790102239298,-5.0,2019,2,15,5506092,False,inactive,0,territory
16,16,20622580715,2019-02-15 02:18,4.8789846,52.4613891,24.5,0.831002881871916,312.6386530294068,-8.0,2019,2,15,5506092,False,forage,0,territory
17,17,20622580719,2019-02-15 02:28,4.8789349,52.4613687,25.0,0.806842241007103,306.3066908186022,-7.0,2019,2,15,5506092,False,inactive,0,territory
18,18,20622580725,2019-02-15 02:37,4.8744675,52.4604785,24.8,0.650937843891917,305.8626667330035,-8.0,2019,2,15,5506092,False,inactive,0,territory
19,19,20622580727,2019-02-15 02:47,4.8744323,52.4604744,26.0,0.721125040045182,298.7429174085088,-10.0,2019,2,15,5506092,False,inactive,0,territory
20,20,20622580729,2019-02-15 02:57,4.8743913,52.4604805,26.5,0.58060218899227,299.2900274742636,-10.0,2019,2,15,5506092,False,inactive,0,territory
21,21,20622580730,2019-02-15 03:07,4.8744098,52.4604899,26.7,0.974106750334961,293.1981639360788,-9.0,2019,2,15,5506092,False,inactive,0,territory
22,22,20622580734,2019-02-15 03:17,4.8743862,52.4604902,27.0,0.80480688341605,267.7883525218795,-10.0,2019,2,15,5506092,False,inactive,0,territory
23,23,20622580737,2019-02-15 03:27,4.8744433,52.4604906,27.2,0.204195130369151,273.0320614405655,-3.0,2019,2,15,5506092,False,inactive,0,territory
24,24,20622580744,2019-02-15 03:37,4.8743833,52.4604939,27.0,0.105214592190751,263.3366953101589,-8.0,2019,2,15,5506092,False,inactive,0,territory
25,25,20622580746,2019-02-15 03:47,4.8785993,52.461404,22.9,1.83736378085099,280.9856640998851,-3.0,2019,2,15,5506092,False,inactive,0,territory
26,26,20622580748,2019-02-15 03:57,4.8783142,52.4614144,25.7,1.35119450130913,270.1498926447971,-13.0,2019,2,15,5506092,False,inactive,0,territory
27,27,20622580749,2019-02-15 04:08,4.8785088,52.4614024,25.8,0.0130064332007184,56.2480228456469,-6.0,2019,2,15,5506092,False,inactive,0,territory
28,28,20622580753,2019-02-15 04:17,4.8785159,52.4613958,26.2,0.0505956427241179,231.093736319877,-7.0,2019,2,15,5506092,False,inactive,0,territory
29,29,20622580756,2019-02-15 04:27,4.8784972,52.461402,26.7,0.133759562790924,25.3868596572981,-5.0,2019,2,15,5506092,False,inactive,0,territory
30,30,20622580763,2019-02-15 04:37,4.8785159,52.4614029,25.8,0.0791174145079624,157.423752743188,-9.0,2019,2,15,5506092,False,inactive,0,territory
31,31,20622580765,2019-02-15 04:47,4.8785203,52.4614146,26.5,0.243761984187119,164.444976216149,-7.0,2019,2,15,5506092,False,inactive,0,territory
32,32,20622580767,2019-02-15 04:57,4.878509,52.461425,26.8,0.0543605537177115,150.989307444228,-7.0,2019,2,15,5506092,False,inactive,0,territory
33,33,20622580768,2019-02-15 05:07,4.8785022,52.4614058,26.0,0.115126702956973,150.611458675998,-7.0,2019,2,15,5506092,False,inactive,0,territory
34,34,20622580772,2019-02-15 05:17,4.8785101,52.4614065,26.3,0.1958517286522,169.166927102336,-5.0,2019,2,15,5506092,False,inactive,0,territory
35,35,20622580775,2019-02-15 05:27,4.8785055,52.4614097,26.8,0.326309651374517,174.616388259395,-5.0,2019,2,15,5506092,False,inactive,0,territory
36,36,20622580782,2019-02-15 05:37,4.8788456,52.4613769,25.0,0.101350391826646,297.6232198803217,0.0,2019,2,15,5506092,False,inactive,0,territory
37,37,20622580792,2019-02-15 06:26,4.8741491,52.4605268,28.6,0.704332931561664,352.8186553906086,0.0,2019,2,15,5506092,False,inactive,0,territory
38,38,20622580798,2019-02-15 06:36,4.8741308,52.460591,27.5,0.139096643155468,344.541815157325,-6.0,2019,2,15,5506092,False,inactive,0,territory
39,39,20622580802,2019-02-15 06:46,4.8741419,52.460587,26.9,0.136709706779033,323.3721753407819,-1.0,2019,2,15,5506092,False,inactive,0,territory
40,40,20622580804,2019-02-15 06:56,4.8740808,52.4605668,27.1,0.200524399840162,255.995606683768,-17.0,2019,2,15,5506092,False,inactive,0,territory
41,41,20622580807,2019-02-15 07:16,4.8741516,52.4605996,27.0,0.279549671505251,262.5799892389736,0.0,2019,2,15,5506092,False,inactive,0,territory
42,42,20622580810,2019-02-15 07:26,4.875217,52.4598237,24.7,0.741697299239076,215.022651199294,-11.0,2019,2,15,5506092,False,forage,0,territory
43,43,20622580816,2019-02-15 07:36,4.8747369,52.4596413,25.6,0.58635648613348,189.752128104058,-6.0,2019,2,15,5506092,False,inactive,0,territory
44,44,20622580820,2019-02-15 07:45,4.8747436,52.4595504,27.2,0.473349117744316,185.232739511415,9.0,2019,2,15,5506092,False,inactive,0,territory
45,45,20622580823,2019-02-15 07:55,4.874759,52.4595665,27.5,0.631548349766669,169.728005565123,7.0,2019,2,15,5506092,False,inactive,0,territory
46,46,20622580824,2019-02-15 08:06,4.874902,52.4594794,28.6,0.130788396295782,96.6370477950883,-11.0,2019,2,15,5506092,True,inactive,0,territory
47,47,20622580826,2019-02-15 08:16,4.8764601,52.460707,29.0,0.433106242443811,177.894213178288,-6.0,2019,2,15,5506092,True,inactive,0,territory
48,48,20622580835,2019-02-15 08:36,4.878713,52.4613725,23.5,0.214394087642904,234.252993884353,-5.0,2019,2,15,5506092,True,forage,0,territory
49,49,20622580839,2019-02-15 08:46,4.8787485,52.4613593,28.2,0.212924361849957,355.28538151499123,-5.0,2019,2,15,5506092,True,forage,0,territory
50,50,20622580842,2019-02-15 08:56,4.8754317,52.4603492,25.6,0.676493647964426,271.6301481672952,-6.0,2019,2,15,5506092,True,forage,0,territory
51,51,20622580843,2019-02-15 09:06,4.874429,52.4604814,27.5,0.304187558601578,180.276246664683,-6.0,2019,2,15,5506092,True,inactive,0,territory
52,52,20622580845,2019-02-15 09:16,4.8744415,52.4604897,28.1,0.0068314058450521,139.003549845029,-6.0,2019,2,15,5506092,True,inactive,0,territory
53,53,20622580848,2019-02-15 09:25,4.8745173,52.460452,28.9,0.826194425377492,353.4140702606735,-5.0,2019,2,15,5506092,True,forage,0,territory
54,54,20622580854,2019-02-15 09:35,4.8744575,52.4604845,29.7,1.0999227819548,343.1038254877048,-7.0,2019,2,15,5506092,True,inactive,0,territory
55,55,20622580863,2019-02-15 09:55,4.8869826,52.4509472,27.1,0.521183160531528,296.5054458682123,-13.0,2019,2,15,5506092,True,inactive,1,lake-south
56,56,20622580866,2019-02-15 10:05,4.887656,52.4505764,28.4,0.34273370223534,324.6633444172158,-7.0,2019,2,15,5506092,True,forage,1,lake-south
57,57,20622580872,2019-02-15 10:26,4.8877706,52.4506691,31.7,0.177840407514744,257.734309862868,-10.0,2019,2,15,5506092,True,forage,1,lake-south
58,58,20622580878,2019-02-15 10:36,4.8876732,52.4505842,27.7,0.551822977080291,238.192506655626,-8.0,2019,2,15,5506092,True,inactive,1,lake-south
59,59,20622580883,2019-02-15 10:45,4.8877533,52.4506251,31.5,0.194436187319369,258.935301101211,-7.0,2019,2,15,5506092,True,inactive,1,lake-south
60,60,20622580896,2019-02-15 11:25,4.8900582,52.4508867,32.5,0.843244868795078,213.222025824788,-5.0,2019,2,15,5506092,True,forage,1,lake-south
61,61,20622580904,2019-02-15 11:35,4.890131,52.4509033,33.0,0.11516716751575,96.4042626946047,-5.0,2019,2,15,5506092,True,forage,1,lake-south
62,62,20622580909,2019-02-15 11:45,4.8899207,52.4509093,33.6,0.127612636739483,205.789302462716,-4.0,2019,2,15,5506092,True,forage,1,lake-south
63,63,20622580912,2019-02-15 11:54,4.8871194,52.4508941,31.6,0.13469479627085,131.963292897592,-5.0,2019,2,15,5506092,True,inactive,1,lake-south
64,64,20622580916,2019-02-15 12:05,4.8870751,52.4509125,30.4,1.32007416238622,312.6313522491775,-7.0,2019,2,15,5506092,True,inactive,1,lake-south
65,65,20622580922,2019-02-15 12:25,4.8871135,52.4508685,30.1,0.151227684033595,359.0038114495943,-4.0,2019,2,15,5506092,True,inactive,1,lake-south
66,66,20622580930,2019-02-15 12:35,4.8871392,52.4508703,31.0,1.07370578345949,158.996580296297,-10.0,2019,2,15,5506092,True,inactive,1,lake-south
67,67,20622580935,2019-02-15 12:45,4.887155,52.4508904,28.3,0.73224214904358,198.286621191326,-6.0,2019,2,15,5506092,True,inactive,1,lake-south
68,68,20622580938,2019-02-15 12:54,4.8870659,52.4508761,31.5,0.835047532658842,191.26745133719,-7.0,2019,2,15,5506092,True,inactive,1,lake-south
69,69,20622580941,2019-02-15 13:04,4.8870547,52.4508973,29.9,0.478909401821942,185.734851541798,0.0,2019,2,15,5506092,True,inactive,1,lake-south
70,70,20622580943,2019-02-15 13:14,4.8870535,52.4508833,29.7,0.311284485385167,184.360624469167,-4.0,2019,2,15,5506092,True,inactive,1,lake-south
71,71,20622580947,2019-02-15 13:24,4.8870682,52.4508887,29.5,0.229864136986696,183.843541781446,-1.0,2019,2,15,5506092,True,inactive,1,lake-south
72,72,20622580955,2019-02-15 13:34,4.8870487,52.4508843,30.7,0.1231865606695,185.711769795423,0.0,2019,2,15,5506092,True,inactive,1,lake-south
73,73,20622580960,2019-02-15 13:44,4.8876089,52.4492823,30.8,0.0845827664500922,260.6045512402335,-3.0,2019,2,15,5506092,True,inactive,1,lake-south
74,74,20622580963,2019-02-15 13:54,4.8876084,52.4492845,32.7,0.137806402340546,280.3553358022461,-2.0,2019,2,15,5506092,True,inactive,1,lake-south
75,75,20622580966,2019-02-15 14:04,4.8876872,52.4493761,29.2,0.0725616890822717,218.627874222605,-1.0,2019,2,15,5506092,True,inactive,1,lake-south
76,76,20622580972,2019-02-15 14:24,4.887725,52.4493762,28.8,1.19279877077879,300.6707012857991,-7.0,2019,2,15,5506092,True,inactive,1,lake-south
77,77,20622580980,2019-02-15 14:33,4.8877977,52.4494853,29.3,0.593387556876398,132.042381622161,-80.0,2019,2,15,5506092,True,inactive,1,lake-south
78,78,20622580985,2019-02-15 14:43,4.8876583,52.4493915,29.5,0.0396656113914785,81.8312963278427,3.0,2019,2,15,5506092,True,inactive,1,lake-south
79,79,20622580988,2019-02-15 14:53,4.8877215,52.4493628,29.1,0.141111146038417,107.513954213588,-8.0,2019,2,15,5506092,True,inactive,1,lake-south
80,80,20622580991,2019-02-15 15:03,4.887694,52.4493609,29.0,1.25496587145042,150.762511418175,0.0,2019,2,15,5506092,True,inactive,1,lake-south
81,81,20622580994,2019-02-15 15:13,4.8877277,52.4493808,30.0,0.0960146944071188,62.7293613221782,-7.0,2019,2,15,5506092,True,inactive,1,lake-south
82,82,20622580998,2019-02-15 15:23,4.8876847,52.4493754,29.0,0.0417352671711542,185.499027325082,-4.0,2019,2,15,5506092,True,inactive,1,lake-south
83,83,20622581004,2019-02-15 15:33,4.8876967,52.4493827,29.6,0.195676278212219,206.158361676013,-8.0,2019,2,15,5506092,True,inactive,1,lake-south
84,84,20622581014,2019-02-15 15:53,4.887114,52.4509412,28.4,0.27245410605317,43.743686255448,-9.0,2019,2,15,5506092,True,inactive,1,lake-south
85,85,20622581017,2019-02-15 16:03,4.8870781,52.4508963,28.7,0.693834688716606,189.231190219786,-12.0,2019,2,15,5506092,True,inactive,1,lake-south
86,86,20622581020,2019-02-15 16:13,4.8870612,52.4508824,28.2,0.374237241541254,203.352606258766,-11.0,2019,2,15,5506092,True,inactive,1,lake-south
87,87,20622581024,2019-02-15 16:22,4.8870322,52.4508899,27.9,0.166926080283908,193.577647406878,-9.0,2019,2,15,5506092,True,inactive,1,lake-south
88,88,20622581028,2019-02-15 16:32,4.8870683,52.4509008,30.9,0.176127345704446,286.5128250677876,-5.0,2019,2,15,5506092,True,inactive,1,lake-south
89,89,20622581036,2019-02-15 16:42,4.8870407,52.4508868,27.9,0.342743328095163,297.134449642044,-4.0,2019,2,15,5506092,True,inactive,1,lake-south
90,90,20622581040,2019-02-15 16:52,4.8870044,52.4508454,28.1,0.261307517145732,161.530208020081,-10.0,2019,2,15,5506092,True,inactive,1,lake-south
91,91,20622581046,2019-02-15 17:12,4.8870572,52.4508915,28.9,0.0170727670904462,243.079851786329,-7.0,2019,2,15,5506092,True,inactive,1,lake-south
92,92,20622581050,2019-02-15 17:22,4.8873314,52.4518697,27.3,12.2455085740942,19.0069163101056,-12.0,2019,2,15,5506092,True,inactive,1,lake-south
93,93,20622581054,2019-02-15 17:32,4.8935002,52.4555217,26.0,0.389412792088717,350.99132308271834,-8.0,2019,2,15,5506092,True,inactive,2,lake-north
94,94,20622581062,2019-02-15 17:42,4.8935152,52.4554929,27.2,0.409411493329954,142.278510216827,-8.0,2019,2,15,5506092,True,inactive,2,lake-north
95,95,20622581067,2019-02-15 17:51,4.8935107,52.4555167,26.4,0.415672025706785,140.290765468873,-9.0,2019,2,15,5506092,True,inactive,2,lake-north
96,96,20622581075,2019-02-15 18:12,4.8793025,52.4612509,25.7,1.02636566765063,34.0868472095564,0.0,2019,2,15,5506092,False,inactive,0,territory
97,97,20622581080,2019-02-15 18:21,4.8791697,52.461208,25.9,1.15983694248447,52.0411424296847,3.0,2019,2,15,5506092,False,inactive,0,territory
98,98,20622581085,2019-02-15 18:31,4.8787395,52.4613925,25.9,0.783199936879256,68.3994170277518,6.0,2019,2,15,5506092,False,forage,0,territory
99,99,20622581098,2019-02-15 18:51,4.8741478,52.4603735,24.4,0.468830157745749,43.6541153679685,7.0,2019,2,15,5506092,False,inactive,0,territory
100,100,20622581102,2019-02-15 19:01,4.8736738,52.4606257,25.2,0.512205735543833,36.601473330679,11.0,2019,2,15,5506092,False,forage,0,territory
101,101,20622581106,2019-02-15 19:11,4.8781868,52.461294,24.8,0.117707121965077,75.0544660907607,17.0,2019,2,15,5506092,False,forage,0,territory
102,102,20622581111,2019-02-15 19:22,4.8782577,52.4615184,25.3,0.0591360521204422,246.113045930619,0.0,2019,2,15,5506092,False,forage,0,territory
103,103,20622581116,2019-02-15 19:31,4.8788931,52.4609495,24.6,0.233426747763906,270.2456822790484,-9.0,2019,2,15,5506092,False,forage,0,territory
104,104,20622581124,2019-02-15 19:41,4.8788921,52.4611204,25.0,0.287283880803927,298.2835332553588,-12.0,2019,2,15,5506092,False,forage,0,territory
105,105,20622581129,2019-02-15 19:51,4.8789462,52.461042,24.4,1.78040486420728,26.3864126537982,-9.0,2019,2,15,5506092,False,forage,0,territory
106,106,20622581133,2019-02-15 20:01,4.8789031,52.4610241,25.0,0.456439881662989,273.3426982393401,-12.0,2019,2,15,5506092,False,forage,0,territory
107,107,20622581137,2019-02-15 20:11,4.8789684,52.461081,24.6,0.347696280879559,291.0779056920889,-12.0,2019,2,15,5506092,False,forage,0,territory
108,108,20622581142,2019-02-15 20:21,4.8785041,52.4611153,24.7,11.7134251624362,269.2894672314114,-11.0,2019,2,15,5506092,False,inactive,0,territory
109,109,20622581145,2019-02-15 20:31,4.8758935,52.4604116,22.0,0.614183703654599,184.718861501734,-13.0,2019,2,15,5506092,False,inactive,0,territory
110,110,20622581158,2019-02-15 20:51,4.8780729,52.4616467,24.6,0.285471856689586,293.5284950359548,-13.0,2019,2,15,5506092,False,forage,0,territory
111,111,20622581162,2019-02-15 21:01,4.8779702,52.4616161,24.4,0.213332338762688,289.9772878935473,-13.0,2019,2,15,5506092,False,forage,0,territory
112,112,20622581170,2019-02-15 21:21,4.8783345,52.4613844,23.2,0.0243439410090591,231.596065332064,-6.0,2019,2,15,5506092,False,inactive,0,territory
113,113,20622581174,2019-02-15 21:30,4.8785555,52.4614423,25.3,0.0583337510860932,208.628010632861,-7.0,2019,2,15,5506092,False,inactive,0,territory
114,114,20622581183,2019-02-15 21:40,4.878284,52.461585,24.5,0.154728716079107,137.274660225225,-8.0,2019,2,15,5506092,False,forage,0,territory
115,115,20622581188,2019-02-15 21:50,4.8780203,52.461798,24.0,0.287713714647312,153.650766021365,-2.0,2019,2,15,5506092,False,forage,0,territory
116,116,20622581192,2019-02-15 22:00,4.8780786,52.4617269,24.2,0.191774170601093,142.216805696246,-4.0,2019,2,15,5506092,False,forage,0,territory
117,117,20622581196,2019-02-15 22:10,4.8747214,52.4602313,20.0,0.371171621355578,264.8287506735019,-2.0,2019,2,15,5506092,False,forage,0,territory
118,118,20622581200,2019-02-15 22:20,4.8780313,52.4617634,24.1,0.391707936367093,170.050962453495,-3.0,2019,2,15,5506092,False,forage,0,territory
119,119,20622581213,2019-02-15 22:40,4.8780152,52.4617604,24.3,0.257780525175813,160.3338060759,-5.0,2019,2,15,5506092,False,inactive,0,territory
120,120,20622581218,2019-02-15 22:50,4.8779646,52.4618323,24.3,0.297734109974898,167.029613935714,-6.0,2019,2,15,5506092,False,forage,0,territory
121,121,20622581222,2019-02-15 22:59,4.877887,52.4618814,23.8,0.418853541756091,68.3027102853532,-3.0,2019,2,15,5506092,False,forage,0,territory
122,122,20622581226,2019-02-15 23:09,4.8780414,52.4618331,24.9,0.114809031605553,169.882610691081,-4.0,2019,2,15,5506092,False,inactive,0,territory
123,123,20622581230,2019-02-15 23:19,4.878027,52.4618436,28.1,0.0775179372502143,170.529171198656,-3.0,2019,2,15,5506092,False,inactive,0,territory
124,124,20622581235,2019-02-15 23:29,4.8744298,52.4604905,24.0,0.382152525958964,59.2051380071238,-4.0,2019,2,15,5506092,False,inactive,0,territory
125,125,20622581244,2019-02-15 23:39,4.8744073,52.4607406,26.1,0.173060344287913,303.7504820000105,-2.0,2019,2,15,5506092,False,inactive,0,territory
126,126,20622581249,2019-02-15 23:49,4.87439,52.4607455,27.4,0.495519542541775,310.5327166803678,-6.0,2019,2,15,5506092,False,inactive,0,territory
127,127,20622581253,2019-02-15 23:59,4.8743442,52.4607507,26.5,0.731663151577914,305.9346257090714,-4.0,2019,2,15,5506092,False,inactive,0,territory
128,128,20622581257,2019-02-16 00:09,4.8743982,52.4607262,25.6,0.0217171385361424,202.367590555363,-5.0,2019,2,16,5506092,False,inactive,0,territory
129,129,20622581261,2019-02-16 00:19,4.874406,52.4607319,26.4,0.0897877114350415,62.3850222730843,-4.0,2019,2,16,5506092,False,inactive,0,territory
130,130,20622581266,2019-02-16 00:29,4.878047,52.4617664,24.0,0.514938942835232,278.4321361048551,-3.0,2019,2,16,5506092,False,inactive,0,territory
131,131,20622581275,2019-02-16 00:39,4.8778798,52.4618047,24.1,0.191787277955283,299.4755825043155,-4.0,2019,2,16,5506092,False,inactive,0,territory
132,132,20622581280,2019-02-16 00:49,4.8779043,52.4617534,24.2,0.233752083199404,208.77530422544,-3.0,2019,2,16,5506092,False,forage,0,territory
133,133,20622581284,2019-02-16 00:58,4.8781601,52.4615996,24.5,0.574970554388833,244.587141746339,0.0,2019,2,16,5506092,False,inactive,0,territory
134,134,20622581288,2019-02-16 01:08,4.8780996,52.4616139,23.8,0.210148187259088,215.002784375462,-4.0,2019,2,16,5506092,False,forage,0,territory
135,135,20622581292,2019-02-16 01:18,4.8780175,52.4616469,24.0,0.200054541029207,293.2138119649025,-4.0,2019,2,16,5506092,False,inactive,0,territory
136,136,20622581297,2019-02-16 01:28,4.878055,52.4616103,23.9,0.506141602141865,29.1458523323782,-8.0,2019,2,16,5506092,False,forage,0,territory
137,137,20622581306,2019-02-16 01:38,4.8781447,52.4616357,24.0,0.208877003555883,345.0975172727819,-4.0,2019,2,16,5506092,False,forage,0,territory
138,138,20622581311,2019-02-16 01:48,4.8780567,52.4617594,23.8,0.103649047192265,275.521236862493,-6.0,2019,2,16,5506092,False,inactive,0,territory
139,139,20622581315,2019-02-16 01:58,4.8778236,52.4617529,24.0,0.475619006083148,286.6517569657528,-5.0,2019,2,16,5506092,False,forage,0,territory
140,140,20622581318,2019-02-16 02:08,4.8777665,52.4617965,23.9,0.0871774506754788,331.4334145172276,-7.0,2019,2,16,5506092,False,inactive,0,territory
141,141,20622581322,2019-02-16 02:18,4.8776418,52.4618085,23.6,0.549971355653475,235.497544536689,-9.0,2019,2,16,5506092,False,forage,0,territory
142,142,20622581328,2019-02-16 02:27,4.877586,52.4617917,23.2,0.205229137653937,331.9521662395033,-9.0,2019,2,16,5506092,False,forage,0,territory
143,143,20622581335,2019-02-16 02:37,4.8776274,52.4618017,23.4,0.697887681367782,40.2989281900956,-12.0,2019,2,16,5506092,False,forage,0,territory
144,144,20622581342,2019-02-16 02:47,4.8774923,52.4617415,23.3,0.283722615898308,32.5673932891443,-8.0,2019,2,16,5506092,False,forage,0,territory
145,145,20622581346,2019-02-16 02:57,4.8774704,52.4618295,23.8,0.344397539404229,299.7363610195345,-7.0,2019,2,16,5506092,False,forage,0,territory
146,146,20622581349,2019-02-16 03:07,4.8774154,52.4618431,24.3,0.222841051105723,295.8766601460464,-10.0,2019,2,16,5506092,False,forage,0,territory
147,147,20622581353,2019-02-16 03:17,4.8782457,52.4614784,22.1,1.1499232046474,151.20752555996,-5.0,2019,2,16,5506092,False,forage,0,territory
148,148,20622581358,2019-02-16 03:27,4.8783443,52.4614187,21.7,0.277512381940543,136.677269158521,-7.0,2019,2,16,5506092,False,inactive,0,territory
149,149,20622581364,2019-02-16 03:37,4.8783184,52.4614463,24.6,0.490329866679715,182.400474296671,-6.0,2019,2,16,5506092,False,inactive,0,territory
150,150,20622581372,2019-02-16 03:47,4.8785132,52.4614449,27.7,1.27484667257756,265.337464044207,0.0,2019,2,16,5506092,False,inactive,0,territory
151,151,20622581376,2019-02-16 03:56,4.8784423,52.4614462,27.7,1.10167244373106,279.6955808934106,1.0,2019,2,16,5506092,False,inactive,0,territory
152,152,20622581380,2019-02-16 04:07,4.8783501,52.4614115,25.3,0.0179800804659908,25.1932852123427,1.0,2019,2,16,5506092,False,inactive,0,territory
153,153,20622581384,2019-02-16 04:16,4.8783738,52.4614,25.5,0.427028127178347,173.152895669677,-7.0,2019,2,16,5506092,False,inactive,0,territory
154,154,20622581390,2019-02-16 04:26,4.8783627,52.461384,25.9,0.311941424574071,171.713576013291,-7.0,2019,2,16,5506092,False,inactive,0,territory
155,155,20622581395,2019-02-16 04:36,4.8783712,52.4614195,25.6,0.230120983839531,123.462812530832,1.0,2019,2,16,5506092,False,inactive,0,territory
156,156,20622581403,2019-02-16 04:46,4.8783641,52.4613973,25.8,0.142634967019445,174.085376098729,-5.0,2019,2,16,5506092,False,inactive,0,territory
157,157,20622581408,2019-02-16 04:56,4.8744406,52.4607204,26.2,0.067699304789277,177.250279396518,-8.0,2019,2,16,5506092,False,inactive,0,territory
158,158,20622581411,2019-02-16 05:06,4.8745528,52.4606606,26.4,0.205436747168175,170.061608628402,-10.0,2019,2,16,5506092,False,inactive,0,territory
159,159,20622581415,2019-02-16 05:16,4.8745286,52.4606797,26.8,0.152397967130158,316.3093955024516,1.0,2019,2,16,5506092,False,inactive,0,territory
160,160,20622581421,2019-02-16 05:26,4.8745425,52.4606882,27.9,0.0851356162428928,286.6628508518647,-7.0,2019,2,16,5506092,False,inactive,0,territory
161,161,20622581426,2019-02-16 05:36,4.8744537,52.4607271,27.8,0.22231491727908,286.2740281995182,-4.0,2019,2,16,5506092,False,inactive,0,territory
162,162,20622581438,2019-02-16 05:55,4.8744511,52.460683,29.3,0.0179001284486864,206.659267774041,-12.0,2019,2,16,5506092,False,inactive,0,territory
163,163,20622581448,2019-02-16 06:15,4.8934907,52.4555436,28.1,0.312408887971436,310.1232278153386,-7.0,2019,2,16,5506092,False,inactive,2,lake-north
164,164,20622581454,2019-02-16 06:25,4.8934933,52.4555972,28.9,0.281405884051287,353.1964001670953,-6.0,2019,2,16,5506092,False,inactive,2,lake-north
165,165,20622581461,2019-02-16 06:36,4.8934003,52.455804,29.3,1.63136584150648,340.4481224115227,-28.0,2019,2,16,5506092,False,inactive,2,lake-north
166,166,20622581475,2019-02-16 06:56,4.8930959,52.4567416,23.9,0.7901409981292,337.3617204203297,-26.0,2019,2,16,5506092,False,forage,2,lake-north
167,167,20622581491,2019-02-16 07:26,4.8870217,52.450914,22.5,0.0597958544984257,206.011951285644,-6.0,2019,2,16,5506092,False,inactive,1,lake-south
168,168,20622581498,2019-02-16 07:36,4.886659,52.4504175,24.6,0.229717180207367,100.75718631432,-10.0,2019,2,16,5506092,False,forage,1,lake-south
169,169,20622581506,2019-02-16 07:46,4.8866955,52.4501977,26.9,0.295493793908348,162.575272812389,-7.0,2019,2,16,5506092,False,forage,1,lake-south
170,170,20622581512,2019-02-16 07:56,4.8871099,52.4509023,25.8,0.124653239784584,154.156911677304,-10.0,2019,2,16,5506092,True,inactive,1,lake-south
171,171,20622581516,2019-02-16 08:06,4.887088,52.4508995,29.7,0.700044012511865,182.237841872606,-8.0,2019,2,16,5506092,True,inactive,1,lake-south
172,172,20622581522,2019-02-16 08:15,4.8871029,52.4508908,29.4,0.469870498368947,183.79214107147,-8.0,2019,2,16,5506092,True,inactive,1,lake-south
173,173,20622581527,2019-02-16 08:25,4.8871003,52.4508929,29.0,0.120446221445065,182.590832144315,-6.0,2019,2,16,5506092,True,inactive,1,lake-south
174,174,20622581533,2019-02-16 08:35,4.8870955,52.4508917,29.9,0.55608040055259,191.394343110915,-7.0,2019,2,16,5506092,True,inactive,1,lake-south
175,175,20622581548,2019-02-16 08:55,4.8871203,52.4508881,26.5,0.116870630156938,274.6319568669115,-3.0,2019,2,16,5506092,True,inactive,1,lake-south
176,176,20622581554,2019-02-16 09:05,4.8870818,52.4508794,30.0,0.560461380877761,204.679476392897,-4.0,2019,2,16,5506092,True,inactive,1,lake-south
